1602820000000;37.799.000.000;37.801.000.000;36.500.000.000;36.880.000.000;21.832.018.160.000;1,60E+12;8.068.336.757.472.590;77283;9.714.046.321.000;3.589.721.826.502.750;0
1602840000000;36.880.000.000;37.137.000.000;36.118.000.000;36.994.000.000;17.372.849.711.000;1,60E+12;6.360.869.368.686.060;66903;7.959.004.394.000;2.915.265.789.806.350;0
1602850000000;36.994.000.000;37.028.000.000;36.542.000.000;36.709.000.000;8.788.939.562.000;1,60E+12;3.236.457.408.588.990;36512;4.402.388.037.000;1.621.100.869.942.320;0
1602860000000;36.710.000.000;36.919.000.000;36.516.000.000;36.539.000.000;6.647.329.058.000;1,60E+12;2.442.726.524.677.660;26993;3.479.358.736.000;1.278.517.357.620.230;0
1602880000000;36.531.000.000;36.727.000.000;36.405.000.000;36.550.000.000;5.327.148.544.000;1,60E+12;1.949.103.963.752.670;24794;2.604.361.658.000;952.864.158.303.310;0
1602890000000;36.550.000.000;36.850.000.000;36.336.000.000;36.825.000.000;5.926.465.618.000;1,60E+12;2.169.776.721.491.320;24202;2.896.238.443.000;1.060.381.508.817.420;0
1602910000000;36.828.000.000;36.920.000.000;36.695.000.000;36.779.000.000;3.796.381.731.000;1,60E+12;1.396.589.155.483.510;18358;1.883.129.446.000;692.728.669.221.420;0
1602920000000;36.779.000.000;36.847.000.000;36.629.000.000;36.812.000.000;3.795.158.089.000;1,60E+12;1.394.681.689.634.840;16822;1.842.148.350.000;676.983.146.792.890;0
1602940000000;36.811.000.000;37.046.000.000;36.440.000.000;36.769.000.000;7.956.380.098.000;1,60E+12;2.922.740.584.615.680;31218;3.845.521.831.000;1.412.990.234.013.630;0
1602950000000;36.770.000.000;36.798.000.000;36.572.000.000;36.685.000.000;3.935.920.742.000;1,60E+12;1.443.604.397.227.470;19327;2.032.247.165.000;745.382.191.747.790;0
1602960000000;36.683.000.000;36.884.000.000;36.582.000.000;36.832.000.000;3.147.518.259.000;1,60E+12;1.156.495.497.157.520;16118;1.491.599.317.000;548.133.992.047.100;0
1602980000000;36.831.000.000;37.000.000.000;36.710.000.000;36.840.000.000;4.071.549.552.000;1,60E+12;1.502.771.552.144.110;16155;2.062.787.497.000;761.311.251.578.760;0
1602990000000;36.839.000.000;37.439.000.000;36.812.000.000;37.396.000.000;7.310.020.955.000;1,60E+12;2.716.250.047.288.150;28066;3.764.870.515.000;1.398.846.465.055.730;0
1603010000000;37.396.000.000;37.587.000.000;37.142.000.000;37.277.000.000;5.417.279.193.000;1,60E+12;2.021.274.440.361.940;22235;2.827.167.308.000;1.055.015.874.084.430;0
1603020000000;37.278.000.000;37.730.000.000;37.267.000.000;37.569.000.000;6.811.048.110.000;1,60E+12;2.554.160.934.272.290;28583;3.519.651.154.000;1.320.255.089.408.910;0
1603040000000;37.566.000.000;37.685.000.000;37.481.000.000;37.574.000.000;4.163.460.186.000;1,60E+12;1.564.114.764.303.940;17737;2.079.097.583.000;781.071.610.415.040;0
1603050000000;37.572.000.000;37.864.000.000;37.498.000.000;37.811.000.000;4.573.489.099.000;1,60E+12;1.723.273.323.747.600;20267;2.440.106.127.000;919.418.458.741.450;0
1603070000000;37.812.000.000;38.000.000.000;37.250.000.000;37.300.000.000;9.361.142.106.000;1,60E+12;3.516.742.116.062.740;34065;4.709.288.754.000;1.769.918.967.525.000;0
1603080000000;37.297.000.000;37.572.000.000;37.273.000.000;37.503.000.000;5.768.379.133.000;1,60E+12;2.159.135.981.901.410;22295;2.949.228.608.000;1.103.951.515.935.650;0
1603090000000;37.502.000.000;37.771.000.000;37.428.000.000;37.575.000.000;6.380.705.440.000;1,60E+12;2.398.234.451.669.500;26209;3.185.007.489.000;1.197.159.294.191.610;0
1603110000000;37.575.000.000;38.395.000.000;37.555.000.000;38.353.000.000;17.150.361.697.000;1,60E+12;6.510.358.571.909.410;62739;8.524.082.621.000;3.236.096.987.743.650;0
1603120000000;38.354.000.000;38.432.000.000;37.828.000.000;37.943.000.000;13.048.946.348.000;1,60E+12;4.973.889.542.305.760;52451;5.625.391.375.000;2.143.935.973.420.230;0
1603140000000;37.943.000.000;38.004.000.000;37.640.000.000;37.930.000.000;6.015.755.541.000;1,60E+12;2.278.903.331.853.500;27128;3.128.798.819.000;1.185.275.281.042.510;0
1603150000000;37.930.000.000;38.073.000.000;37.771.000.000;37.997.000.000;5.267.022.804.000;1,60E+12;1.995.363.121.631.250;23423;2.509.648.264.000;950.849.633.904.610;0
1603170000000;37.996.000.000;38.009.000.000;37.450.000.000;37.541.000.000;8.696.003.357.000;1,60E+12;3.285.019.027.536.100;35215;3.785.099.721.000;1.430.500.712.201.880;0
1603180000000;37.545.000.000;37.750.000.000;36.527.000.000;36.799.000.000;16.667.025.915.000;1,60E+12;6.213.289.919.029.330;63812;7.452.183.318.000;2.778.081.175.309.080;0
1603200000000;36.798.000.000;37.322.000.000;36.685.000.000;37.104.000.000;14.715.486.402.000;1,60E+12;5.444.367.829.655.410;55892;7.249.105.870.000;2.682.382.964.204.280;0
1603210000000;37.103.000.000;37.276.000.000;36.759.000.000;36.842.000.000;9.658.044.411.000;1,60E+12;3.575.302.570.659.360;41021;4.508.941.260.000;1.669.426.954.337.760;0
1603220000000;36.843.000.000;37.052.000.000;36.650.000.000;36.852.000.000;6.727.398.788.000;1,60E+12;2.479.501.911.179.550;31688;3.310.634.606.000;1.220.348.011.450.840;0
1603240000000;36.853.000.000;37.928.000.000;36.774.000.000;37.798.000.000;14.864.900.888.000;1,60E+12;5.557.793.232.757.900;52660;7.919.967.696.000;2.962.245.693.962.620;0
1603250000000;37.795.000.000;38.242.000.000;37.747.000.000;37.913.000.000;14.985.043.301.000;1,60E+12;5.689.906.628.358.880;58902;6.985.642.039.000;2.653.083.654.176.150;0
1603270000000;37.913.000.000;38.096.000.000;37.601.000.000;37.937.000.000;10.154.433.241.000;1,60E+12;3.844.933.728.476.890;42934;4.981.956.946.000;1.886.409.920.770.280;0
1603280000000;37.937.000.000;39.200.000.000;37.743.000.000;39.190.000.000;31.816.902.057.000;1,60E+12;12.271.711.512.661.800;111328;17.761.375.776.000;6.852.924.772.721.870;0
1603300000000;39.190.000.000;39.946.000.000;39.075.000.000;39.103.000.000;27.737.350.874.000;1,60E+12;10.965.703.290.216.400;96551;14.326.746.529.000;5.663.302.061.889.200;0
1603310000000;39.099.000.000;40.149.000.000;38.833.000.000;39.038.000.000;22.607.733.423.000;1,60E+12;8.918.834.879.155.420;88588;11.231.340.976.000;4.434.031.624.689.700;0
1603320000000;39.031.000.000;39.770.000.000;39.021.000.000;39.236.000.000;11.466.419.064.000;1,60E+12;4.517.416.932.262.810;48939;5.646.595.412.000;2.224.952.319.190.880;0
1603340000000;39.236.000.000;39.651.000.000;39.160.000.000;39.509.000.000;9.958.222.089.000;1,60E+12;3.930.659.747.035.130;42944;5.004.566.401.000;1.975.334.472.314.460;0
1603350000000;39.508.000.000;41.589.000.000;39.297.000.000;41.534.000.000;31.289.357.772.000;1,60E+12;12.657.900.381.690.100;114799;16.821.373.443.000;6.810.209.660.606.210;0
1603370000000;41.534.000.000;41.688.000.000;40.768.000.000;41.450.000.000;19.114.052.030.000;1,60E+12;7.885.802.130.843.360;72998;9.644.064.083.000;3.979.234.899.979.960;0
1603380000000;41.449.000.000;41.927.000.000;41.320.000.000;41.585.000.000;20.124.064.626.000;1,60E+12;8.381.346.954.661.760;70043;10.038.077.762.000;4.180.965.602.623.340;0
1603400000000;41.585.000.000;42.073.000.000;41.115.000.000;41.398.000.000;17.637.605.086.000;1,60E+12;7.347.974.103.632.680;62290;8.889.732.713.000;3.708.373.595.445.320;0
1603410000000;41.394.000.000;41.572.000.000;40.922.000.000;41.350.000.000;11.763.553.552.000;1,60E+12;4.853.344.230.488.190;38660;5.779.480.382.000;2.385.240.159.131.970;0
1603430000000;41.347.000.000;41.686.000.000;41.191.000.000;41.284.000.000;10.621.288.250.000;1,60E+12;4.397.080.528.474.800;36981;5.045.383.514.000;2.089.092.869.429.650;0
1603440000000;41.285.000.000;41.933.000.000;41.154.000.000;41.684.000.000;13.657.558.834.000;1,60E+12;5.683.535.387.185.000;59392;7.087.833.103.000;2.948.817.137.064.530;0
1603450000000;41.683.000.000;41.871.000.000;41.069.000.000;41.200.000.000;13.296.978.479.000;1,60E+12;5.519.106.848.039.670;57542;6.559.953.706.000;2.722.725.467.459.030;0
1603470000000;41.201.000.000;41.340.000.000;40.130.000.000;40.922.000.000;18.500.589.146.000;1,60E+12;7.520.781.371.905.030;75877;8.438.891.461.000;3.429.852.058.342.220;0
1603480000000;40.922.000.000;41.011.000.000;40.730.000.000;40.911.000.000;4.943.263.979.000;1,60E+12;2.020.470.726.971.030;25219;2.445.819.042.000;999.747.691.881.910;0
1603500000000;40.919.000.000;41.399.000.000;40.700.000.000;41.162.000.000;6.021.150.440.000;1,60E+12;2.473.782.056.197.750;28360;3.056.843.439.000;1.255.905.793.861.920;0
1603510000000;41.163.000.000;41.323.000.000;40.952.000.000;41.017.000.000;4.795.139.056.000;1,60E+12;1.974.780.494.072.850;21828;2.352.756.684.000;968.939.480.758.740;0
1603530000000;41.016.000.000;41.442.000.000;40.780.000.000;41.422.000.000;7.034.787.261.000;1,60E+12;2.891.211.433.240.210;29976;3.583.376.350.000;1.473.078.812.644.270;0
1603540000000;41.424.000.000;41.666.000.000;41.070.000.000;41.400.000.000;10.649.836.241.000;1,60E+12;4.408.432.624.324.700;44496;5.667.156.530.000;2.346.444.616.867.670;0
1603560000000;41.400.000.000;41.479.000.000;41.134.000.000;41.319.000.000;7.734.289.338.000;1,60E+12;3.194.302.073.669.440;29235;3.570.423.018.000;1.474.781.967.561.330;0
1603570000000;41.320.000.000;41.343.000.000;40.800.000.000;41.214.000.000;5.688.484.770.000;1,60E+12;2.337.473.783.363.250;28785;2.478.505.054.000;1.018.575.444.559.340;0
1603580000000;41.214.000.000;41.620.000.000;41.021.000.000;41.510.000.000;7.333.426.351.000;1,60E+12;3.030.047.611.551.100;30906;3.741.213.281.000;1.546.116.445.102.700;0
1603600000000;41.505.000.000;41.740.000.000;40.500.000.000;40.955.000.000;12.822.429.390.000;1,60E+12;5.260.094.918.317.780;51902;5.675.704.892.000;2.330.556.572.481.970;0
1603610000000;40.955.000.000;40.960.000.000;40.500.000.000;40.703.000.000;7.225.490.365.000;1,60E+12;2.943.535.727.366.750;28659;3.158.794.372.000;1.287.075.678.901.860;0
1603630000000;40.708.000.000;40.919.000.000;40.550.000.000;40.601.000.000;5.439.557.083.000;1,60E+12;2.218.189.854.507.480;23324;2.493.478.550.000;1.016.947.723.376.520;0
1603640000000;40.600.000.000;40.871.000.000;40.250.000.000;40.810.000.000;4.760.411.918.000;1,60E+12;1.936.718.271.352.070;23503;2.155.343.655.000;877.268.986.792.090;0
1603660000000;40.810.000.000;40.873.000.000;40.441.000.000;40.586.000.000;3.977.382.503.000;1,60E+12;1.616.887.948.779.340;19560;2.024.263.662.000;822.776.886.728.300;0
1603670000000;40.585.000.000;41.111.000.000;40.288.000.000;40.890.000.000;10.312.490.792.000;1,60E+12;4.207.126.075.050.870;38468;4.756.175.338.000;1.941.486.212.047.060;0
1603680000000;40.891.000.000;40.916.000.000;40.435.000.000;40.499.000.000;10.089.690.906.000;1,60E+12;4.104.968.585.013.120;34136;4.702.049.710.000;1.912.900.342.567.560;0
1603700000000;40.494.000.000;40.767.000.000;40.000.000.000;40.510.000.000;10.576.652.213.000;1,60E+12;4.283.672.953.029.380;43326;4.866.749.558.000;1.972.498.473.999.120;0
1603710000000;40.511.000.000;40.700.000.000;39.150.000.000;39.362.000.000;21.441.473.046.000;1,60E+12;8.587.568.645.444.110;74093;9.035.965.779.000;3.621.807.606.877.530;0
1603730000000;39.362.000.000;39.569.000.000;38.230.000.000;39.156.000.000;28.499.858.597.000;1,60E+12;11.065.455.221.660.100;100057;13.169.391.026.000;5.113.687.219.490.060;0
1603740000000;39.150.000.000;39.443.000.000;38.990.000.000;39.252.000.000;8.594.101.712.000;1,60E+12;3.372.056.578.373.570;39413;4.308.905.664.000;1.690.870.121.655.280;0
1603760000000;39.252.000.000;39.592.000.000;39.159.000.000;39.290.000.000;7.551.517.731.000;1,60E+12;2.972.802.185.983.520;34411;3.782.078.821.000;1.489.147.435.681.760;0
1603770000000;39.291.000.000;39.507.000.000;39.208.000.000;39.420.000.000;6.116.198.151.000;1,60E+12;2.407.064.305.141.920;24678;3.190.795.215.000;1.255.857.503.824.420;0
1603790000000;39.423.000.000;40.350.000.000;38.990.000.000;40.229.000.000;17.025.809.320.000;1,60E+12;6.750.000.878.306.160;61088;8.185.493.328.000;3.246.580.106.809.240;0
1603800000000;40.229.000.000;40.679.000.000;40.054.000.000;40.596.000.000;17.711.544.412.000;1,60E+12;7.149.161.684.705.870;61845;8.974.836.405.000;3.623.744.922.251.430;0
1603810000000;40.598.000.000;41.025.000.000;40.154.000.000;40.616.000.000;17.624.919.871.000;1,60E+12;7.177.095.806.032.300;63270;8.895.123.121.000;3.622.549.463.581.800;0
1603830000000;40.617.000.000;40.669.000.000;40.127.000.000;40.345.000.000;9.394.448.067.000;1,60E+12;3.796.163.822.483.230;40925;4.273.126.097.000;1.726.672.106.067.410;0
1603840000000;40.341.000.000;40.920.000.000;40.242.000.000;40.579.000.000;11.503.252.316.000;1,60E+12;4.674.830.602.812.220;39422;5.785.607.330.000;2.351.729.388.010.010;0
1603860000000;40.580.000.000;40.721.000.000;39.423.000.000;39.693.000.000;13.031.179.798.000;1,60E+12;5.225.132.944.285.930;51158;5.965.152.481.000;2.391.871.859.778.440;0
1603870000000;39.691.000.000;39.860.000.000;38.650.000.000;38.686.000.000;19.080.074.257.000;1,60E+12;7.492.309.574.873.970;83843;8.845.666.238.000;3.474.460.630.739.090;0
1603890000000;38.681.000.000;39.200.000.000;38.052.000.000;38.754.000.000;21.695.051.748.000;1,60E+12;8.393.246.429.421.240;86896;10.281.889.675.000;3.979.963.214.492.010;0
1603900000000;38.754.000.000;38.774.000.000;38.064.000.000;38.469.000.000;13.477.910.137.000;1,60E+12;5.182.961.553.425.080;54188;6.294.915.289.000;2.421.150.477.054.810;0
1603920000000;38.471.000.000;39.015.000.000;38.252.000.000;38.823.000.000;6.740.078.626.000;1,60E+12;2.606.638.825.556.290;33154;3.551.231.762.000;1.374.399.941.745.250;0
1603930000000;38.822.000.000;39.200.000.000;38.636.000.000;39.198.000.000;7.620.396.243.000;1,60E+12;2.968.583.893.148.830;31776;4.028.313.081.000;1.569.308.698.848.150;0
1603940000000;39.198.000.000;39.227.000.000;38.686.000.000;38.721.000.000;6.825.687.738.000;1,60E+12;2.666.718.187.067.690;30014;3.141.564.407.000;1.227.656.283.266.720;0
1603960000000;38.720.000.000;38.879.000.000;38.303.000.000;38.307.000.000;8.973.858.564.000;1,60E+12;3.469.161.160.699.650;42424;4.630.012.388.000;1.790.208.862.538.390;0
1603970000000;38.308.000.000;39.268.000.000;38.052.000.000;39.068.000.000;15.593.002.191.000;1,60E+12;6.039.264.452.026.800;64966;7.875.211.181.000;3.050.181.674.381.050;0
1603990000000;39.071.000.000;39.372.000.000;38.639.000.000;38.851.000.000;10.642.204.017.000;1,60E+12;4.162.762.886.479.540;44395;5.094.577.865.000;1.993.405.063.391.330;0
1604000000000;38.850.000.000;38.984.000.000;38.346.000.000;38.713.000.000;7.654.452.663.000;1,60E+12;2.960.459.908.109.190;35074;3.531.383.566.000;1.365.974.628.192.380;0
1604020000000;38.712.000.000;39.197.000.000;38.328.000.000;38.500.000.000;12.311.940.855.000;1,60E+12;4.765.986.570.043.270;45946;5.847.586.095.000;2.264.604.679.409.790;0
1604030000000;38.500.000.000;38.663.000.000;37.506.000.000;37.872.000.000;22.048.651.947.000;1,60E+12;8.406.284.111.445.620;77902;9.977.409.283.000;3.804.487.465.664.560;0
1604040000000;37.876.000.000;38.419.000.000;37.329.000.000;37.944.000.000;16.600.087.229.000;1,60E+12;6.271.335.408.314.710;64012;8.769.493.524.000;3.312.289.801.454.200;0
1604060000000;37.944.000.000;38.236.000.000;37.687.000.000;38.217.000.000;12.194.764.214.000;1,60E+12;4.627.594.909.626.600;45553;6.167.901.320.000;2.340.818.427.570.840;0
1604070000000;38.215.000.000;38.398.000.000;37.966.000.000;38.318.000.000;8.381.097.662.000;1,60E+12;3.200.810.256.954.100;31050;4.574.933.798.000;1.747.254.498.497.920;0
1604090000000;38.314.000.000;38.478.000.000;38.117.000.000;38.249.000.000;5.638.532.839.000;1,60E+12;2.162.243.341.703.150;25272;3.103.150.718.000;1.190.106.426.561.820;0
1604100000000;38.259.000.000;38.786.000.000;37.990.000.000;38.294.000.000;7.176.435.942.000;1,60E+12;2.757.288.162.353.410;34951;3.835.057.955.000;1.474.133.598.327.100;0
1604120000000;38.293.000.000;38.539.000.000;38.093.000.000;38.403.000.000;4.028.611.438.000;1,60E+12;1.544.725.571.929.630;22517;2.088.188.057.000;800.605.859.808.310;0
1604130000000;38.403.000.000;39.488.000.000;38.393.000.000;39.032.000.000;15.491.224.468.000;1,60E+12;6.024.289.190.972.680;63457;8.240.632.591.000;3.205.903.354.660.580;0
1604150000000;39.031.000.000;39.312.000.000;38.721.000.000;39.010.000.000;8.649.998.091.000;1,60E+12;3.378.318.144.752.440;41707;4.173.888.926.000;1.630.207.771.616.470;0
1604160000000;39.009.000.000;39.135.000.000;38.410.000.000;38.551.000.000;7.338.798.632.000;1,60E+12;2.839.278.542.684.750;33259;3.411.216.005.000;1.319.902.464.330.780;0
1604170000000;38.551.000.000;38.866.000.000;38.469.000.000;38.646.000.000;4.060.312.479.000;1,60E+12;1.569.785.532.681.220;22637;2.055.347.586.000;794.606.295.043.040;0
1598920000000;43.380.000.000;44.440.000.000;42.903.000.000;44.364.000.000;22.461.728.224.000;1,60E+12;9.809.863.577.426.370;95592;11.509.561.345.000;5.029.385.937.812.230;0
1598930000000;44.363.000.000;46.668.000.000;44.210.000.000;46.340.000.000;41.651.852.830.000;1,60E+12;18.939.733.051.414.600;169277;21.389.759.699.000;9.722.153.866.818.680;0
1598950000000;46.340.000.000;47.346.000.000;45.677.000.000;46.850.000.000;30.495.518.355.000;1,60E+12;14.229.133.255.289.900;134859;14.647.521.754.000;6.836.202.739.580.040;0
1598960000000;46.854.000.000;48.605.000.000;46.055.000.000;48.196.000.000;34.801.164.640.000;1,60E+12;16.472.641.534.947.300;151224;17.050.694.851.000;8.075.334.547.728.580;0
1598980000000;48.192.000.000;48.316.000.000;47.363.000.000;47.571.000.000;24.600.861.636.000;1,60E+12;11.749.228.284.131.400;105247;11.838.203.151.000;5.653.858.822.822.570;0
1598990000000;47.570.000.000;48.884.000.000;47.118.000.000;47.540.000.000;21.124.332.034.000;1,60E+12;10.165.613.261.839.000;107309;10.501.794.263.000;5.054.241.707.795.870;0
1599000000000;47.540.000.000;47.890.000.000;46.485.000.000;47.001.000.000;23.304.095.474.000;1,60E+12;10.985.530.824.828.300;110549;11.505.832.915.000;5.424.263.661.625.290;0
1599020000000;47.001.000.000;48.139.000.000;46.598.000.000;46.697.000.000;21.443.180.338.000;1,60E+12;10.162.390.226.338.800;96393;10.974.900.248.000;5.201.870.568.150.600;0
1599030000000;46.698.000.000;47.200.000.000;42.000.000.000;44.188.000.000;53.110.785.036.000;1,60E+12;23.972.661.027.143.700;216072;25.349.816.949.000;11.449.514.701.929.700;0
1599050000000;44.185.000.000;44.829.000.000;42.600.000.000;43.249.000.000;45.889.135.693.000;1,60E+12;20.130.608.212.945.600;195750;22.774.409.881.000;9.986.195.636.491.670;0
1599060000000;43.250.000.000;43.755.000.000;42.100.000.000;43.571.000.000;30.026.250.774.000;1,60E+12;12.926.078.454.727.700;139135;15.132.419.733.000;6.517.959.606.215.750;0
1599080000000;43.571.000.000;44.499.000.000;43.096.000.000;43.950.000.000;14.290.799.538.000;1,60E+12;6.270.246.725.623.760;67234;7.345.175.647.000;3.222.764.193.709.660;0
1599090000000;43.950.000.000;45.070.000.000;43.755.000.000;44.271.000.000;21.437.842.437.000;1,60E+12;9.538.650.410.262.220;91429;10.697.391.355.000;4.758.662.870.594.530;0
1599110000000;44.271.000.000;44.559.000.000;42.370.000.000;43.689.000.000;33.678.917.456.000;1,60E+12;14.595.705.913.435.200;136541;16.633.439.665.000;7.211.456.055.819.260;0
1599120000000;43.690.000.000;43.876.000.000;42.100.000.000;42.265.000.000;28.418.341.169.000;1,60E+12;12.202.902.882.386.000;111652;13.183.469.382.000;5.658.200.647.515.720;0
1599130000000;42.268.000.000;42.565.000.000;39.101.000.000;40.364.000.000;71.704.696.536.000;1,60E+12;29.311.530.715.972.000;233999;33.835.877.756.000;13.839.235.409.490.700;0
1599150000000;40.356.000.000;40.772.000.000;39.142.000.000;40.147.000.000;46.646.441.992.000;1,60E+12;18.675.342.552.052.400;175678;24.024.388.975.000;9.619.317.052.992.060;0
1599160000000;40.143.000.000;40.753.000.000;37.200.000.000;38.140.000.000;38.970.694.561.000;1,60E+12;15.232.591.426.732.200;153767;17.956.380.020.000;7.026.643.303.610.940;0
1599180000000;38.135.000.000;39.148.000.000;37.371.000.000;38.325.000.000;35.726.462.513.000;1,60E+12;13.770.773.988.612.300;154218;19.290.554.900.000;7.435.216.980.608.950;0
1599190000000;38.325.000.000;38.887.000.000;37.500.000.000;38.601.000.000;20.668.831.634.000;1,60E+12;7.944.954.352.135.010;88601;10.723.449.065.000;4.123.285.522.086.000;0
1599210000000;38.600.000.000;40.021.000.000;38.585.000.000;39.463.000.000;28.533.786.263.000;1,60E+12;11.269.823.502.862.400;120527;13.772.814.222.000;5.439.825.990.600.590;0
1599220000000;39.463.000.000;39.870.000.000;35.700.000.000;38.434.000.000;51.538.304.921.000;1,60E+12;19.648.243.723.948.700;182160;24.435.195.091.000;9.323.867.730.145.570;0
1599240000000;38.434.000.000;39.259.000.000;37.627.000.000;39.124.000.000;29.585.063.657.000;1,60E+12;11.355.399.404.746.100;124274;14.970.601.759.000;5.747.640.047.458.940;0
1599250000000;39.127.000.000;39.310.000.000;38.419.000.000;38.526.000.000;14.596.373.486.000;1,60E+12;5.676.698.239.238.120;74830;6.607.583.825.000;2.570.078.604.534.860;0
1599260000000;38.530.000.000;39.500.000.000;38.418.000.000;38.719.000.000;17.974.509.461.000;1,60E+12;6.993.865.262.076.140;87519;8.823.181.633.000;3.431.959.526.686.100;0
1599280000000;38.719.000.000;38.938.000.000;37.831.000.000;38.061.000.000;17.297.940.743.000;1,60E+12;6.641.332.861.022.990;82361;8.664.429.729.000;3.326.610.202.121.510;0
1599290000000;38.060.000.000;38.060.000.000;34.742.000.000;35.601.000.000;50.396.327.841.000;1,60E+12;18.388.421.560.448.500;193909;24.565.126.946.000;8.969.233.359.909.570;0
1599310000000;35.605.000.000;36.065.000.000;33.501.000.000;35.731.000.000;58.051.315.343.000;1,60E+12;20.330.483.543.684.700;208204;29.114.740.557.000;10.200.965.722.398.000;0
1599320000000;35.731.000.000;35.958.000.000;30.842.000.000;32.331.000.000;89.514.923.799.000;1,60E+12;29.804.899.028.951.800;315199;42.265.357.538.000;14.093.083.472.340.500;0
1599340000000;32.331.000.000;33.790.000.000;31.624.000.000;33.501.000.000;44.481.634.202.000;1,60E+12;14.614.044.234.367.300;187794;22.481.394.444.000;7.389.998.062.216.540;0
1599350000000;33.504.000.000;34.308.000.000;32.235.000.000;32.785.000.000;34.000.869.546.000;1,60E+12;11.328.572.100.527.400;155041;17.236.365.910.000;5.741.295.130.517.170;0
1599360000000;32.788.000.000;34.239.000.000;31.610.000.000;34.003.000.000;34.491.483.557.000;1,60E+12;11.304.880.585.043.900;140653;17.467.921.606.000;5.724.757.084.596.750;0
1599380000000;34.000.000.000;35.600.000.000;33.638.000.000;35.460.000.000;45.894.873.714.000;1,60E+12;15.940.947.709.031.800;175729;22.419.603.461.000;7.785.451.211.762.800;0
1599390000000;35.458.000.000;35.850.000.000;33.700.000.000;34.449.000.000;35.784.582.427.000;1,60E+12;12.467.513.227.988.900;152539;17.218.943.337.000;5.995.894.702.123.510;0
1599410000000;34.449.000.000;35.555.000.000;34.068.000.000;35.345.000.000;28.311.683.992.000;1,60E+12;9.916.461.573.804.620;123038;14.242.782.275.000;4.987.690.680.765.790;0
1599420000000;35.344.000.000;36.000.000.000;34.820.000.000;35.280.000.000;23.297.621.485.000;1,60E+12;8.234.133.543.284.230;105597;11.527.049.319.000;4.074.635.587.615.210;0
1599440000000;35.285.000.000;35.851.000.000;34.427.000.000;34.825.000.000;19.840.275.768.000;1,60E+12;6.986.150.805.291.980;81723;10.101.302.983.000;3.555.687.721.666.690;0
1599450000000;34.822.000.000;35.139.000.000;33.815.000.000;34.350.000.000;25.752.684.784.000;1,60E+12;8.860.998.333.295.770;108337;13.205.134.600.000;4.544.220.894.047.820;0
1599470000000;34.351.000.000;34.954.000.000;33.255.000.000;33.572.000.000;32.377.369.127.000;1,60E+12;11.047.934.868.348.400;134738;16.354.356.982.000;5.583.172.907.950.970;0
1599480000000;33.577.000.000;34.739.000.000;32.300.000.000;34.619.000.000;53.264.432.358.000;1,60E+12;17.838.173.629.579.400;202503;27.251.411.069.000;9.123.766.125.083.600;0
1599490000000;34.614.000.000;35.315.000.000;34.436.000.000;34.594.000.000;25.661.478.039.000;1,60E+12;8.932.496.799.073.010;104266;11.945.995.430.000;4.158.226.258.480.930;0
1599510000000;34.594.000.000;35.542.000.000;34.220.000.000;35.359.000.000;17.165.602.386.000;1,60E+12;6.009.662.834.495.370;76499;8.693.898.739.000;3.044.808.724.000.780;0
1599520000000;35.359.000.000;35.658.000.000;34.705.000.000;34.880.000.000;15.994.649.162.000;1,60E+12;5.612.667.616.819.380;72920;7.964.968.056.000;2.794.768.118.807.380;0
1599540000000;34.879.000.000;35.050.000.000;34.386.000.000;34.674.000.000;16.457.417.935.000;1,60E+12;5.705.893.593.097.230;71041;8.056.094.837.000;2.792.435.052.697.110;0
1599550000000;34.674.000.000;35.096.000.000;33.020.000.000;33.377.000.000;30.510.598.360.000;1,60E+12;10.350.836.200.723.800;114586;14.506.854.998.000;4.921.136.221.846.330;0
1599570000000;33.375.000.000;34.500.000.000;33.183.000.000;34.127.000.000;33.179.405.222.000;1,60E+12;11.207.861.296.381.500;120254;16.518.955.319.000;5.580.745.945.320.330;0
1599580000000;34.134.000.000;34.638.000.000;33.250.000.000;33.442.000.000;20.405.730.493.000;1,60E+12;6.913.360.174.335.150;75180;9.945.276.602.000;3.370.668.236.323.940;0
1599600000000;33.452.000.000;34.138.000.000;32.538.000.000;33.739.000.000;23.476.881.790.000;1,60E+12;7.853.872.373.106.350;100865;11.392.341.663.000;3.812.990.559.539.580;0
1599610000000;33.741.000.000;34.176.000.000;33.051.000.000;33.395.000.000;12.598.553.962.000;1,60E+12;4.235.665.623.361.240;61366;6.068.908.582.000;2.041.110.999.798.710;0
1599620000000;33.397.000.000;34.284.000.000;33.228.000.000;34.240.000.000;11.427.069.826.000;1,60E+12;3.853.321.997.038.650;53326;5.784.988.148.000;1.950.737.910.773.320;0
1599640000000;34.235.000.000;35.000.000.000;33.967.000.000;34.756.000.000;16.499.514.788.000;1,60E+12;5.693.356.350.249.810;68742;8.460.685.096.000;2.921.119.887.764.600;0
1599650000000;34.759.000.000;35.485.000.000;34.486.000.000;35.246.000.000;20.225.844.952.000;1,60E+12;7.077.579.218.272.620;74582;11.101.884.021.000;3.886.010.823.114.820;0
1599670000000;35.248.000.000;35.900.000.000;34.855.000.000;35.597.000.000;16.870.901.858.000;1,60E+12;5.965.812.387.682.600;70645;8.685.782.943.000;3.072.697.311.684.280;0
1599680000000;35.599.000.000;35.711.000.000;35.021.000.000;35.085.000.000;10.354.170.869.000;1,60E+12;3.665.327.803.484.040;52377;4.984.229.761.000;1.764.586.559.440.880;0
